,Title,Price,NumberReview,Review,url
375,"Maples Rugs Reggie Floral Area Rugs for Living Room & Bedroom [Made in USA], 3'4 x 5, Persian Blue  ",69.36,5,5.0 out of 5 stars,https://www.amazon.ca/Maples-Rugs-Reggie-Bedroom-Persian/dp/B086XL4BN5/ref=sr_1_304?crid=2ODRV04KOTK3K&keywords=persian&qid=1637448058&sprefix=persian%2Caps%2C148&sr=8-304
376,Pack of 2 Miulee Classic Retro Checkers Plaids Linen Soft Solid Decorative Square Throw Pillow Covers Black and White Home Decor Design Cushion Case for Sofa Bedroom Car 20 x 20 Inch  ,25.99,905,4.6 out of 5 stars,https://www.amazon.ca/MIULEE-Classic-Checkers-Decorative-Cushion/dp/B07DWLTNLQ/ref=sr_1_305?crid=2ODRV04KOTK3K&keywords=persian&qid=1637448058&sprefix=persian%2Caps%2C148&sr=8-305
377,"Persian: Composition Notebook College Ruled 8.5 x 11, Perfect For Note-Taking (Journal, Diary, School Notebook), 110 Pages  ",8.99,,,https://www.amazon.ca/Persian-Composition-Notebook-College-Note-Taking/dp/B09F1BC55V/ref=sr_1_306?crid=2ODRV04KOTK3K&keywords=persian&qid=1637448058&sprefix=persian%2Caps%2C148&sr=8-306
378,"RoomTalks Vintage Turkish Small Area Rug 3x5 Persian Oriental Tribal Cotton Throw Rugs with Non-Slip Pad, Geometric Kilim Rug Floor Carpet for Kitchen Living Room Bathroom Washable (Orange, 3x5)  ",90.65,,,https://www.amazon.ca/RoomTalks-Oriental-Non-Slip-Geometric-Bathroom/dp/B091CWQR7Y/ref=sr_1_307?crid=2ODRV04KOTK3K&keywords=persian&qid=1637448058&sprefix=persian%2Caps%2C148&sr=8-307
379,Gray Ivory Brown Rustic Modern Persian Persian Oriental 3x5 3x10 4x6 5x7 6x9 8x10 9x12 Feet Area Rug for Living Room Bedroom Kitchen Patio Carpet  ,,3,5.0 out of 5 stars,https://www.amazon.ca/Rustic-Persian-Oriental-Bedroom-Kitchen/dp/B08RLWWTTR/ref=sr_1_308?crid=2ODRV04KOTK3K&keywords=persian&qid=1637448058&sprefix=persian%2Caps%2C148&sr=8-308
380,"Ambesonne Orient Throw Pillow Cushion Cover, Traditional Middle East Floral Classic Bohemian Antique Persian Culture Pattern, Decorative Square Accent Pillow Case, 16"" X 16"", Multicolor  ",29.95,5,4.7 out of 5 stars,https://www.amazon.ca/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A07655871AENW7ONNYRZ6&url=%2FAmbesonne-Arabesque-Traditional-Decorative-Multicolor%2Fdp%2FB07B6695CW%2Fref%3Dsr_1_309_sspa%3Fcrid%3D2ODRV04KOTK3K%26keywords%3Dpersian%26qid%3D1637448058%26sprefix%3Dpersian%252Caps%252C148%26sr%3D8-309-spons%26psc%3D1&qualifier=1637448058&id=5861674021039836&widgetName=sp_mtf
381,"nuLOOM Richelle Tribal Medallion Area Rug, 4' x 6', Silver  ",132.06,258,4.3 out of 5 stars,https://www.amazon.ca/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A00959393285COWF6NZT2&url=%2FnuLOOM-RZBD67A-Richelle-Tribal-Medallion%2Fdp%2FB075QP4R8M%2Fref%3Dsr_1_310_sspa%3Fcrid%3D2ODRV04KOTK3K%26keywords%3Dpersian%26qid%3D1637448058%26sprefix%3Dpersian%252Caps%252C148%26sr%3D8-310-spons%26psc%3D1&qualifier=1637448058&id=5861674021039836&widgetName=sp_mtf
382,Royal Selangor Hand Finished The Imperial Collection Pewter Imperial Dragon Bowl with 24K Gold plating  ,600.00,,,https://www.amazon.ca/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A099175919TIK8OLHO68X&url=%2FRoyal-Selangor-Finished-Imperial-Collection%2Fdp%2FB077VY94Q5%2Fref%3Dsr_1_311_sspa%3Fcrid%3D2ODRV04KOTK3K%26keywords%3Dpersian%26qid%3D1637448058%26sprefix%3Dpersian%252Caps%252C148%26sr%3D8-311-spons%26psc%3D1&qualifier=1637448058&id=5861674021039836&widgetName=sp_mtf
383,"JV Home Persian Collection Vintage | Traditional | Distressed Area Rug for Entyway, Hallway 2' x 3' Grey/Blue/Yellow  ",34.90,39,4.8 out of 5 stars,https://www.amazon.ca/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A04459827XF8FQOHH5BO&url=%2FJV-Home-Collection-Traditional-Distressed%2Fdp%2FB07TX4N5ZG%2Fref%3Dsr_1_312_sspa%3Fcrid%3D2ODRV04KOTK3K%26keywords%3Dpersian%26qid%3D1637448058%26sprefix%3Dpersian%252Caps%252C148%26sr%3D8-312-spons%26psc%3D1&qualifier=1637448058&id=5861674021039836&widgetName=sp_mtf
384,Persian Antique Area Rugs Non Skid Floor Rug Carpet Soft Absorbent Accent Rug for Living Room Bedroom Dorm Hallway 63 x 48 in  ,67.99,,,https://www.amazon.ca/Persian-Antique-Absorbent-Bedroom-Hallway/dp/B09C1H43DM/ref=sr_1_313?crid=2ODRV04KOTK3K&keywords=persian&qid=1637448058&sprefix=persian%2Caps%2C148&sr=8-313
385,Everyday Persian for Beginners - 400 Actions & Activities: Beginner Persian  ,0.00,,,https://www.amazon.ca/Everyday-Persian-Beginners-Activities-Beginner/dp/B071L683QR/ref=sr_1_314?crid=2ODRV04KOTK3K&keywords=persian&qid=1637448058&sprefix=persian%2Caps%2C148&sr=8-314
386,"Loloi Loren Collection Area Rug LQ-15 Terracotta / Sky 5'-0"" x 7'-6""  ",163.94,222,4.6 out of 5 stars,https://www.amazon.ca/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg7_1?ie=UTF8&adId=A05920583OAJG8LZKD0RY&url=%2FLoloi-LORELQ-15TCSC-Loren-Collection-Terracotta%2Fdp%2FB07B66G4CL%2Fref%3Dsr_1_315_sspa%3Fcrid%3D2ODRV04KOTK3K%26keywords%3Dpersian%26qid%3D1637448058%26sprefix%3Dpersian%252Caps%252C148%26sr%3D8-315-spons%26psc%3D1&qualifier=1637448058&id=5861674021039836&widgetName=sp_btf
387,"Rug Branch Montage Modern Area Rug (3x5 Feet) Abstract - 2'8"" x 5', Grey  ",54.00,16,4.9 out of 5 stars,https://www.amazon.ca/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg7_1?ie=UTF8&adId=A10177302ILCV3E375PC2&url=%2FRug-Branch-Montage-Modern-Abstract%2Fdp%2FB07TXWZQY4%2Fref%3Dsr_1_316_sspa%3Fcrid%3D2ODRV04KOTK3K%26keywords%3Dpersian%26qid%3D1637448058%26sprefix%3Dpersian%252Caps%252C148%26sr%3D8-316-spons%26psc%3D1&qualifier=1637448058&id=5861674021039836&widgetName=sp_btf
388,Canvas Wall Art Autumn Red Trees Forest Mountain Waterfall Canvas Print Paintings for Wall and Home Décor Office Gifts Art Ready to Hang  ,99.99,39,4.5 out of 5 stars,https://www.amazon.ca/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg7_1?ie=UTF8&adId=A00459192AKHO9A6I03RT&url=%2FCanvas-Autumn-Mountain-Waterfall-Paintings%2Fdp%2FB07WHT8LDZ%2Fref%3Dsr_1_317_sspa%3Fcrid%3D2ODRV04KOTK3K%26keywords%3Dpersian%26qid%3D1637448058%26sprefix%3Dpersian%252Caps%252C148%26sr%3D8-317-spons%26psc%3D1&qualifier=1637448058&id=5861674021039836&widgetName=sp_btf
389,"nuLOOM Rachele Abstract Area Rug, 4' 1"" x 6', Multi  ",129.49,105,4.2 out of 5 stars,https://www.amazon.ca/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg7_1?ie=UTF8&adId=A0408186ZICDS1LYOS96&url=%2FnuLOOM-Rachele-Abstract-Rug-Multicolor%2Fdp%2FB06XDNV13V%2Fref%3Dsr_1_318_sspa%3Fcrid%3D2ODRV04KOTK3K%26keywords%3Dpersian%26qid%3D1637448058%26sprefix%3Dpersian%252Caps%252C148%26sr%3D8-318-spons%26psc%3D1&qualifier=1637448058&id=5861674021039836&widgetName=sp_btf
